,0
owner_occupy,0.01861538165524642
disability,0.024388148487751973
proprietary_channel,0.04302544908186203
aggregator,0.021667862117159178
conflict,0.008701434578802628
separate_out,0.01986682413159427
end-to-end,0.02399052950571098
fear,0.015183942075812105
complacent,0.008634897350779658
scorecard,0.01431128341320424
slice,0.007746207272947319
newer,0.020613746409563132
flesh,0.010854622610241975
customer_selection,0.006506358394179908
owner_occupier,0.010496225493433172
speed_up,0.011816803483347888
wire,0.009579053154721634
reprice_up,0.009690860722747947
inclusive,0.013127935862233028
government_support,0.007948681490136989
disappointed,0.006741248780872324
lock_down,0.008791158174940618
safely,0.010864387041348674
resume,0.010330292377626608
tip,0.0079734700608376
human,0.01212656252961657
transpire,0.009370796172275214
opt,0.010203311652147254
application_volume,0.010681948812369328
core_part,0.00884864888215647
propensity,0.008847035286695438
spread_out,0.010318631097313416
sme_space,0.010896854005288472
customer_choice,0.010938554772178161
legitimate,0.011773903073732264
automated,0.010685759978220279
run_up,0.0077930348126122335
weaken,0.011616856295874278
macro_prudential,0.007861987499895542
lump,0.007139025572051496
accountability,0.01706211281487759
digitally,0.008510912456086844
alternatively,0.010784479829039881
shore_up,0.007205794633542484
calm,0.007865988943387428
harm,0.015687616634873447
vaccine,0.016438318162020318
withdraw,0.010644524798708964
chip,0.011362858406533947
jobkeeper_payment,0.007819395502862633
patient,0.09588134278359409
boq,0.08472375956182275
employee_engagement,0.025686294326676153
product_offering,0.020438800039019715
patience,0.01754815506423522
fax_machine,0.009494604045299226
tanny_mangos_okay,0.03213605621292339
corporate_branch,0.03146062760231694
deposit_gathering,0.013044949963995044
distributor,0.020691899845223287
foundational,0.013457360269959478
avenue,0.015078801453548145
medical,0.018063476849758932
overarching,0.009893752483565624
testing,0.016563977117642483
owner-manager,0.036584699416655056
period-on-period,0.010767660080676665
td_book,0.01194896883170017
service_offering,0.01016997458969576
compliant,0.027059910202084224
owner_manager,0.02765702453632218
broker_network,0.014189652902547674
front-end,0.010819104661266789
a_variety_of,0.019466291922857877
capital_initiative,0.011586334126886737
dentist,0.009562852196103469
virgin_money,0.02552100709980036
nim_outlook,0.008301755397220783
attuned,0.007200632090027897
relationship_model,0.009774947093021498
roll_that_out,0.010335642113011974
mortgage_process,0.009016908740683487
loan_impairment_expense,0.007630467451643778
value_proposition,0.029600574756683352
successfully,0.02059603229419496
resonate,0.01004691611349193
compelling,0.032774717675738266
tilt,0.015484911152584449
younger,0.024208283899109357
george_frazis_yes,0.026455835538937527
fruit,0.010658946053733449
case-by-case,0.0283040103362603
core_banking_platform,0.017369959196611127
mortgage_application,0.01425885607397302
profession,0.0076714667755246255
cost_point,0.008039531849432631
penetrate,0.017268049962578597
shut_down,0.013387420714818465
sme_customer,0.007857702453581568
transaction_banking_account,0.010188074805786715
business_banking_side,0.014754965676024452
lengthy,0.014247335061910912
orderly,0.011730736000347712
deposit_product,0.014560647086115151
appendix,0.01092903517153321
retention,0.03567687664185733
mining-related,0.008669326788745844
cheaply,0.008761959829820512
semi-government,0.010124885348543862
noticeable,0.012023837769529252
td_market,0.0087214741887242
expense_management,0.011734025472372522
complement,0.012372019902827954
incomplete,0.01441526051681168
azib,0.01313342281355248
landlord,0.0098587634083275
investment_profile,0.007860151664387723
competitively,0.009305284159694348
technology_area,0.007053530455380122
roll-off,0.01650275702617506
functionality,0.01764025293121224
scalable,0.011060885053284005
multi-brand,0.0365916569569591
configure,0.010700587238479314
technology_platform,0.009102339449134833
funding_cost_side,0.014044731285041613
margin_improvement,0.016066727578481526
mortgage_manager,0.015263602400017395
branding,0.011236725118548485
advisory,0.02752635807550491
sme_segment,0.01649878220620684
locally,0.021697636558526127
bolster,0.00925937222825226
income_side,0.00912262198288892
depress,0.011727845697175665
liquidity_portfolio,0.013534340585140338
credit_union,0.014264446721289122
trading_performance,0.01353291896571741
uncomfortable,0.023183204263336695
management_target,0.025319324978729216
sale_force,0.024701548427470157
growth_area,0.010297061341468005
broker_market,0.016367538974988473
escalate,0.010965204427097764
as_for,0.013682762399107042
layer,0.01727862846800558
overweight,0.014246438659140452
toll,0.029010397009316805
price-sensitive,0.01392920624741613
interact,0.02677429901221973
service_proposition,0.01436816342709665
pin,0.008045992692244461
owner_manager_network,0.013613854405464868
mortgage_lending,0.012234952333680008
demographic,0.027888821811771103
expense_side,0.009245844724125922
bolt-on,0.013430642060321
method,0.008925671527483876
crazy,0.007465901347522227
term_deposit_market,0.009346746707482874
retention_rate,0.009015993348298368
front-line,0.01366565991451817
tax_office,0.011889003202526541
business_banker,0.03212183697991099
ubank,0.03699430728960257
span,0.008717848413956392
qualify,0.017322993367518073
move_down,0.009036173364674719
relaxation,0.014379138257824548
supplement,0.020981643385919162
evolution,0.01123086555634673
alert,0.018341823749365358
radar,0.007567241618648761
desk,0.017544207497645882
accreditation_process,0.006521585425715052
lending_product,0.009170477302161417
externally,0.019892607596111597
superannuation,0.015191066822085202
service_business,0.009189301426831893
crucial,0.00708260450185994
university,0.008094619378161123
youth,0.009277838022270599
class_action,0.011932663845801408
finding,0.008442775419047114
board_thanks,0.006303018825109668
paperwork,0.004502156303649763
inclined,0.007201775366551093
keystart,0.011979114955992184
provider,0.029798487384693352
strengthening,0.010963655825256359
constitution,0.005266132751155491
independence,0.011717248984242673
customer_advocacy,0.01505472391525636
payoff,0.008118493161848164
continual,0.011450030056120535
headline_rate,0.014918314608219222
distressed,0.009114422420215833
great_southern,0.010030918317769665
homesafe_portfolio,0.016089302405285676
margin_lending_business,0.008100568614348602
operator_t.s._lim,0.010064439579029671
self-assessment,0.010447039911288841
builder,0.0141948625369622
volume-related,0.009978034215209023
visible,0.011100973134896695
retrospective,0.012472488194107215
cultural,0.008241521428913582
trim,0.009724041330619899
deepen,0.014043822578536775
book/back_book,0.013480388954098314
merchant,0.011843549294900023
telco,0.015391796603323406
market_price,0.006958080695559652
drop_out,0.012539061624152286
volume_margin_trade-off,0.008531585197003597
lag_effect,0.00856404930554325
business_lending_side,0.009951523607545372
dedicate,0.010635040900199386
conference_call,0.021928407366252983
business_and_private_bank,0.008022855055701727
cbd,0.013368621336862372
back_off,0.01026881366793457
deposit_performance,0.009378991177914736
seemingly,0.013575016234909618
lending_activity,0.009508724090270012
arrest,0.007929389753328523
peg,0.022614995966196132
hint,0.010896696139430959
start_out,0.00695904076765737
core_banking_business,0.05636058534033023
demerge,0.058506383946355024
agenda_item,0.03385376699785677
group_executive,0.018292558487143437
price_war,0.008675449970815343
home_loan_arrears,0.009251971854870896
reconfigure,0.009832864029173414
acute,0.017973346785342903
pride,0.02074407373542155
run_out,0.008642380543575781
ante,0.014172746999392501
board_level,0.006844558979327261
commbank,0.009620312363469916
full-time,0.0073097551319962215
balance_sheet_optimization,0.011873075627919328
authority,0.013095404739809819
housing_loan_growth,0.008383266497173292
policy_change,0.009134958735865787
home_lend_market,0.00927565677111238
core_franchise,0.02558086276824949
cost_discipline,0.011727250656376993
cost_program,0.00945394807239885
home_loan_pricing,0.00865791232211682
undertaking,0.009500950466681979
lessen,0.011616761064331262
capital_point,0.00842038868316311
lighter,0.008653731765888517
awareness,0.007503982356388269
funding_pressure,0.009021732545305743
redevelop,0.01071600281874276
ensue,0.009785765692029595
minimize,0.025534225805231025
consultation_period,0.009185204521748858
substitution,0.009535745708348616
tractor_rate,0.009774610461398166
mortgage_arrears,0.010900516852013835
jpmorgan,0.011353531372428043
exist_client,0.021283312392296302
life_insurance,0.011882531995728739
unemployment_number,0.012057388143317924
top-down,0.012519372835724416
service_experience,0.013810859945821236
geothermal,0.0406993135114932
metering_business,0.02112615597698358
operator_ladies_gentleman_conclude_conference,0.027214389551593946
tristan_joll_okay,0.04165606129615523
flow_gen,0.017778641965750755
hedge_gain,0.025014940523396624
logistics,0.013756289746313505
diagnosis,0.022953251157030223
hospital,0.03219949357316752
sales,0.0315870651894681
smoothly,0.010305479996050255
carefusion,0.02001581724740027
myairvo,0.019289394834186346
reception,0.02638961618506748
lull,0.01352084733722209
unsatisfactory,0.007344893024185224
king,0.007413831221524189
fletcher_building,0.008735297694516943
placemaker,0.009928785029397239
unprecedented,0.010227529216597867
re-election,0.029408118522595558
re-elect,0.012650144714451864
laminex,0.01796942290599607
confidence_issue,0.011357816455597133
pwc,0.015726468783385093
fiber,0.0775380155530978
leaseback,0.010793159548558858
break_up,0.012451689849236934
construction_business,0.009570212374507133
coated,0.012647935457011768
steel_business,0.010008661616755636
single-family,0.009647403160175587
iplex,0.013705604484213235
insurance_company,0.018075753850283816
systematically,0.010005861589640785
subdivision,0.01239669540760821
ownership_model,0.022442628706989848
wind_asset,0.034623961265146025
gas_side,0.020177431643432872
electric,0.01932529027460786
storage,0.015449564800425029
snapper,0.024592380801247198
watch_loan,0.010270958469880449
fulfillment_center,0.009028002633243281
bank_manager,0.010055745189477517
scdo,0.012820138348600948
multi-year,0.010517339729625513
appropriateness,0.008679637133155864
clydesdale,0.01000250341342722
methodical,0.010214490147323525
nail,0.010287984067316486
leaner,0.00743077341635163
death,0.006936813469464515
upskilling,0.011863459184853148
insource,0.008357512009744125
renovate,0.00877155698553055
fee_collection,0.007449838711841425
introducer_program,0.010875361505917778
multibrand,0.014226593428937052
unlimited,0.01596812946102007
broadband,0.05477163985901335
4g,0.0404784884232526
scheme_booklet,0.02171621487041925
copper,0.010622370941123747
gen-i,0.01051673185440688
proxy_form,0.008886688616254789
revera,0.014562625533415165
name_change,0.007688949854502377
gas_network,0.03228484946139351
nonregulated,0.02126613275767527
electricity_network,0.021263593821326043
battery,0.0803532059874303
ascertain,0.012526607151806335
buy_side,0.03063184739595981
legacy_meter,0.03677967173578318
gas_transportation,0.020524757558134845
legacy_gas,0.01988417633673222
battery_storage,0.021062141224910447
technology_business,0.020028458280971658
battery_solution,0.01828735643865399
unused,0.012062926116342942
